theta1,theta2,x,y
148.0,17.0,-18.1397392245,7.8873830933
148.0,18.0,-18.1834382244,7.7184115983
148.0,19.0,-18.2241816095,7.5487031857
148.0,20.0,-18.2619569689,7.3783095505
148.0,21.0,-18.2967527961,7.2072825961
148.0,22.0,-18.3285584917,7.035674419
148.0,23.0,-18.3573643676,6.8635372927
148.0,24.0,-18.383161649,6.6909236519
148.0,25.0,-18.405942478,6.5178860764
148.0,26.0,-18.4256999153,6.344477275
148.0,27.0,-18.4424279425,6.1707500698
148.0,28.0,-18.4561214642,5.9967573797
148.0,29.0,-18.4667763091,5.8225522047
148.0,30.0,-18.4743892318,5.6481876093
148.0,31.0,-18.4789579132,5.4737167067
148.0,32.0,-18.4804809616,5.2991926423
148.0,33.0,-18.4789579132,5.1246685779
148.0,34.0,-18.4743892318,4.9501976753
148.0,35.0,-18.4667763091,4.7758330799
148.0,36.0,-18.4561214642,4.6016279049
148.0,37.0,-18.4424279425,4.4276352148
148.0,38.0,-18.4256999153,4.2539080096
148.0,39.0,-18.405942478,4.0804992082
148.0,40.0,-18.383161649,3.9074616327
148.0,41.0,-18.3573643676,3.7348479919
148.0,42.0,-18.3285584917,3.5627108656
148.0,43.0,-18.2967527961,3.3911026885
148.0,44.0,-18.2619569689,3.2200757341
148.0,45.0,-18.2241816095,3.0496820989
148.0,46.0,-18.1834382244,2.8799736863
148.0,47.0,-18.1397392245,2.7110021913
148.0,48.0,-18.093097921,2.5428190841
148.0,49.0,-18.0435285212,2.3754755951
148.0,50.0,-17.9910461246,2.2090226986
148.0,51.0,-17.9356667176,2.0435110977
148.0,52.0,-17.8774071695,1.878991209
148.0,53.0,-17.8162852266,1.7155131468
148.0,54.0,-17.7523195073,1.5531267081
148.0,55.0,-17.6855294961,1.3918813574
148.0,56.0,-17.615935538,1.2318262115
148.0,57.0,-17.543558832,1.0730100249
148.0,58.0,-17.4684214246,0.9154811744
148.0,59.0,-17.3905462035,0.7592876449
148.0,60.0,-17.3099568902,0.6044770144
148.0,61.0,-17.226678033,0.4510964398
148.0,62.0,-17.1407349994,0.2991926423
148.0,63.0,-17.0521539686,0.1488118932
148.0,64.0,-16.9609619232,-0.0
148.0,65.0,-16.8671866411,-0.1471977079
148.0,66.0,-16.7708566872,-0.2927363924
148.0,67.0,-16.6720014045,-0.4365717212
148.0,68.0,-16.5706509053,-0.5786598806
148.0,69.0,-16.4668360621,-0.7189575892
148.0,70.0,-16.3605884977,-0.857422111
148.0,71.0,-16.2519405762,-0.9940112682
148.0,72.0,-16.1409253928,-1.1286834546
148.0,73.0,-16.0275767638,-1.2613976476
148.0,74.0,-15.9119292164,-1.3921134213
148.0,75.0,-15.7940179778,-1.5207909583
148.0,76.0,-15.673878965,-1.6473910623
148.0,77.0,-15.5515487735,-1.7718751696
148.0,78.0,-15.4270646662,-1.8942053611
148.0,79.0,-15.3004645622,-2.0143443739
148.0,80.0,-15.1717870252,-2.1322556125
148.0,81.0,-15.0410712515,-2.2479031599
148.0,82.0,-14.9083570585,-2.3612517889
148.0,83.0,-14.7736848721,-2.4722669723
148.0,84.0,-14.6370957149,-2.5809148938
148.0,85.0,-14.4986311931,-2.6871624582
148.0,86.0,-14.3583334845,-2.7909773014
148.0,87.0,-14.2162453251,-2.8923278006
148.0,88.0,-14.0724099963,-2.9911830833
148.0,89.0,-13.9268713118,-3.0875130372
148.0,90.0,-13.7796736039,-3.1812883193
148.0,91.0,-13.6308617107,-3.2724803647
148.0,92.0,-13.4804809616,-3.3610613955
148.0,93.0,-13.3285771641,-3.4470044291
148.0,94.0,-13.1751965895,-3.5302832863
148.0,95.0,-13.020385959,-3.6108725996
148.0,96.0,-12.8641924295,-3.6887478207
148.0,97.0,-12.706663579,-3.7638852281
148.0,98.0,-12.5478473924,-3.8362619341
148.0,99.0,-12.3877922465,-3.9058558922
148.0,100.0,-12.2265468958,-3.9726459034
148.0,101.0,-12.0641604571,-4.0366116227
148.0,102.0,-11.9006823949,-4.0977335656
148.0,103.0,-11.7361625062,-4.1559931137
148.0,104.0,-11.5706509053,-4.2113725207
148.0,105.0,-11.4041980088,-4.2638549173
148.0,106.0,-11.2368545198,-4.3134243171
148.0,107.0,-11.0686714126,-4.3600656206
148.0,108.0,-10.8996999176,-4.4037646205
148.0,109.0,-10.729991505,-4.4445080056
148.0,110.0,-10.5595978698,-4.482283365
148.0,111.0,-10.3885709154,-4.5170791922
148.0,112.0,-10.2169627383,-4.5488848878
148.0,113.0,-10.044825612,-4.5776907637
148.0,114.0,-9.8722119712,-4.6034880451
148.0,115.0,-9.6991743957,-4.6262688741
148.0,116.0,-9.5257655943,-4.6460263114
148.0,117.0,-9.3520383891,-4.6627543386
148.0,118.0,-9.178045699,-4.6764478603
148.0,119.0,-9.003840524,-4.6871027052
148.0,120.0,-8.8294759286,-4.6947156279
149.0,-120.0,0.1745240644,9.9984769516
149.0,-119.0,0.0885810308,10.1503807491
149.0,-118.0,0.0,10.3007614982
149.0,-117.0,-0.0911920454,10.4495733914
149.0,-116.0,-0.1849673275,10.5967710993
149.0,-115.0,-0.2812972814,10.7423097838
149.0,-114.0,-0.3801525641,10.8861451126
149.0,-113.0,-0.4815030633,11.028233272
149.0,-112.0,-0.5853179065,11.1685309806
149.0,-111.0,-0.6915654709,11.3069955024
149.0,-110.0,-0.8002133924,11.4435846596
149.0,-109.0,-0.9112285758,11.578256846
149.0,-108.0,-1.0245772048,11.710971039
149.0,-107.0,-1.1402247522,11.8416868127
149.0,-106.0,-1.2581359908,11.9703643497
149.0,-105.0,-1.3782750036,12.0969644537
149.0,-104.0,-1.5006051951,12.221448561
149.0,-103.0,-1.6250893024,12.3437787525
149.0,-102.0,-1.7516894064,12.4639177653
149.0,-101.0,-1.8803669434,12.5818290039
149.0,-100.0,-2.0110827171,12.6974765513
149.0,-99.0,-2.1437969101,12.8108251803
149.0,-98.0,-2.2784690965,12.9218403637
149.0,-97.0,-2.4150582537,13.0304882852
149.0,-96.0,-2.5535227755,13.1367358496
149.0,-95.0,-2.6938204841,13.2405506928
149.0,-94.0,-2.8359086435,13.341901192
149.0,-93.0,-2.9797439723,13.4407564747
149.0,-92.0,-3.1252826568,13.5370864286
149.0,-91.0,-3.2724803647,13.6308617107
149.0,-90.0,-3.4212922579,13.7220537561
149.0,-89.0,-3.571673007,13.8106347869
149.0,-88.0,-3.7235768045,13.8965778205
149.0,-87.0,-3.8769573791,13.9798566777
149.0,-86.0,-4.0317680096,14.060445991
149.0,-85.0,-4.1879615391,14.1383212121
149.0,-84.0,-4.3454903896,14.2134586195
149.0,-83.0,-4.5043065762,14.2858353255
149.0,-82.0,-4.6643617221,14.3554292836
149.0,-81.0,-4.8256070728,14.4222192948
149.0,-80.0,-4.9879935115,14.4861850141
149.0,-79.0,-5.1514715737,14.547306957
149.0,-78.0,-5.3159914624,14.6055665051
149.0,-77.0,-5.4815030633,14.6609459121
149.0,-76.0,-5.6479559598,14.7134283087
149.0,-75.0,-5.8152994488,14.7629977085
149.0,-74.0,-5.983482556,14.809639012
149.0,-73.0,-6.152454051,14.8533380119
149.0,-72.0,-6.3221624636,14.894081397
149.0,-71.0,-6.4925560988,14.9318567564
149.0,-70.0,-6.6635830532,14.9666525836
149.0,-69.0,-6.8351912303,14.9984582792
149.0,-68.0,-7.0073283566,15.0272641551
149.0,-67.0,-7.1799419974,15.0530614365
149.0,-66.0,-7.3529795729,15.0758422655
149.0,-65.0,-7.5263883743,15.0955997028
149.0,-64.0,-7.7001155795,15.11232773
149.0,-63.0,-7.8741082696,15.1260212517
149.0,-62.0,-8.0483134446,15.1366760966
149.0,-61.0,-8.22267804,15.1442890193
149.0,-60.0,-8.3971489426,15.1488577007
149.0,-59.0,-8.571673007,15.1503807491
149.0,-58.0,-8.7461970714,15.1488577007
149.0,-57.0,-8.920667974,15.1442890193
149.0,-56.0,-9.0950325694,15.1366760966
149.0,-55.0,-9.2692377444,15.1260212517
149.0,-54.0,-9.4432304345,15.11232773
149.0,-53.0,-9.6169576397,15.0955997028
149.0,-52.0,-9.7903664411,15.0758422655
149.0,-51.0,-9.9634040166,15.0530614365
149.0,-50.0,-10.1360176574,15.0272641551
149.0,-49.0,-10.3081547837,14.9984582792
149.0,-48.0,-10.4797629608,14.9666525836
149.0,-47.0,-10.6507899152,14.9318567564
149.0,-46.0,-10.8211835504,14.894081397
149.0,-45.0,-10.990891963,14.8533380119
149.0,-44.0,-11.159863458,14.809639012
149.0,-43.0,-11.3280465652,14.7629977085
149.0,-42.0,-11.4953900542,14.7134283087
149.0,-41.0,-11.6618429507,14.6609459121
149.0,-40.0,-11.8273545516,14.6055665051
149.0,-39.0,-11.9918744403,14.547306957
149.0,-38.0,-12.1553525025,14.4861850141
149.0,-37.0,-12.3177389412,14.4222192948
149.0,-36.0,-12.4789842919,14.3554292836
149.0,-35.0,-12.6390394378,14.2858353255
149.0,-34.0,-12.7978556244,14.2134586195
149.0,-33.0,-12.9553844749,14.1383212121
149.0,-32.0,-13.1115780044,14.060445991
149.0,-31.0,-13.2663886349,13.9798566777
149.0,-30.0,-13.4197692095,13.8965778205
149.0,-29.0,-13.571673007,13.8106347869
149.0,-28.0,-13.7220537561,13.7220537561
149.0,-27.0,-13.8708656493,13.6308617107
149.0,-26.0,-14.0180633572,13.5370864286
149.0,-25.0,-14.1636020417,13.4407564747
149.0,-24.0,-14.3074373705,13.341901192
149.0,-23.0,-14.4495255299,13.2405506928
149.0,-22.0,-14.5898232385,13.1367358496
149.0,-21.0,-14.7282877603,13.0304882852
149.0,-20.0,-14.8648769175,12.9218403637
149.0,-19.0,-14.9995491039,12.8108251803
149.0,-18.0,-15.1322632969,12.6974765513
149.0,-17.0,-15.2629790706,12.5818290039
149.0,-16.0,-15.3916566076,12.4639177653
149.0,-15.0,-15.5182567116,12.3437787525
149.0,-14.0,-15.6427408189,12.221448561
149.0,-13.0,-15.7650710104,12.0969644537
149.0,-12.0,-15.8852100232,11.9703643497
149.0,-11.0,-16.0031212618,11.8416868127
149.0,-10.0,-16.1187688092,11.710971039
149.0,-9.0,-16.2321174382,11.578256846
149.0,-8.0,-16.3431326216,11.4435846596
149.0,-7.0,-16.4517805431,11.3069955024
149.0,-6.0,-16.5580281075,11.1685309806
149.0,-5.0,-16.6618429507,11.028233272
149.0,-4.0,-16.7631934499,10.8861451126
149.0,-3.0,-16.8620487326,10.7423097838
149.0,-2.0,-16.9583786865,10.5967710993
149.0,-1.0,-17.0521539686,10.4495733914
149.0,0.0,-17.143346014,10.3007614982
149.0,1.0,-17.2319270448,10.1503807491
149.0,2.0,-17.3178700784,9.9984769516
149.0,3.0,-17.4011489356,9.845096377
149.0,4.0,-17.4817382489,9.6902857465
149.0,5.0,-17.55961347,9.534092217
149.0,6.0,-17.6347508774,9.3765633665
149.0,7.0,-17.7071275834,9.2177471799
149.0,8.0,-17.7767215415,9.057692034
149.0,9.0,-17.8435115527,8.8964466833
149.0,10.0,-17.907477272,8.7340602446
149.0,11.0,-17.9685992149,8.5705821824
149.0,12.0,-18.026858763,8.4060622937
149.0,13.0,-18.08223817,8.2405506928
149.0,14.0,-18.1347205666,8.0740977963
149.0,15.0,-18.1842899664,7.9067543073
149.0,16.0,-18.2309312699,7.7385712001
149.0,17.0,-18.2746302698,7.5695997051
149.0,18.0,-18.3153736549,7.3998912925
149.0,19.0,-18.3531490143,7.2294976573
149.0,20.0,-18.3879448415,7.0584707029
149.0,21.0,-18.4197505371,6.8868625258
149.0,22.0,-18.448556413,6.7147253995
149.0,23.0,-18.4743536944,6.5421117587
149.0,24.0,-18.4971345234,6.3690741832
149.0,25.0,-18.5168919607,6.1956653818
149.0,26.0,-18.5336199879,6.0219381766
149.0,27.0,-18.5473135096,5.8479454865
149.0,28.0,-18.5579683545,5.6737403115
149.0,29.0,-18.5655812772,5.4993757161
149.0,30.0,-18.5701499586,5.3249048135
149.0,31.0,-18.571673007,5.1503807491
149.0,32.0,-18.5701499586,4.9758566847
149.0,33.0,-18.5655812772,4.8013857821
149.0,34.0,-18.5579683545,4.6270211867
149.0,35.0,-18.5473135096,4.4528160117
149.0,36.0,-18.5336199879,4.2788233216
149.0,37.0,-18.5168919607,4.1050961164
149.0,38.0,-18.4971345234,3.931687315
149.0,39.0,-18.4743536944,3.7586497395
149.0,40.0,-18.448556413,3.5860360987
149.0,41.0,-18.4197505371,3.4138989724
149.0,42.0,-18.3879448415,3.2422907953
149.0,43.0,-18.3531490143,3.0712638409
149.0,44.0,-18.3153736549,2.9008702057
149.0,45.0,-18.2746302698,2.7311617931
149.0,46.0,-18.2309312699,2.5621902981
149.0,47.0,-18.1842899664,2.3940071909
149.0,48.0,-18.1347205666,2.2266637019
149.0,49.0,-18.08223817,2.0602108054
149.0,50.0,-18.026858763,1.8946992045
149.0,51.0,-17.9685992149,1.7301793158
149.0,52.0,-17.907477272,1.5667012536
149.0,53.0,-17.8435115527,1.4043148149
149.0,54.0,-17.7767215415,1.2430694642
149.0,55.0,-17.7071275834,1.0830143183
149.0,56.0,-17.6347508774,0.9241981317
149.0,57.0,-17.55961347,0.7666692812
149.0,58.0,-17.4817382489,0.6104757517
149.0,59.0,-17.4011489356,0.4556651212
149.0,60.0,-17.3178700784,0.3022845466
149.0,61.0,-17.2319270448,0.1503807491
149.0,62.0,-17.143346014,-0.0
149.0,63.0,-17.0521539686,-0.1488118932
149.0,64.0,-16.9583786865,-0.2960096011
149.0,65.0,-16.8620487326,-0.4415482856
149.0,66.0,-16.7631934499,-0.5853836144
149.0,67.0,-16.6618429507,-0.7274717738
149.0,68.0,-16.5580281075,-0.8677694824
149.0,69.0,-16.4517805431,-1.0062340042
149.0,70.0,-16.3431326216,-1.1428231614
149.0,71.0,-16.2321174382,-1.2774953478
149.0,72.0,-16.1187688092,-1.4102095408
149.0,73.0,-16.0031212618,-1.5409253145
149.0,74.0,-15.8852100232,-1.6696028515
149.0,75.0,-15.7650710104,-1.7962029555
149.0,76.0,-15.6427408189,-1.9206870628
149.0,77.0,-15.5182567116,-2.0430172543
149.0,78.0,-15.3916566076,-2.1631562671
149.0,79.0,-15.2629790706,-2.2810675057
149.0,80.0,-15.1322632969,-2.3967150531
149.0,81.0,-14.9995491039,-2.5100636821
149.0,82.0,-14.8648769175,-2.6210788655
149.0,83.0,-14.7282877603,-2.729726787
149.0,84.0,-14.5898232385,-2.8359743514
149.0,85.0,-14.4495255299,-2.9397891946
149.0,86.0,-14.3074373705,-3.0411396938
149.0,87.0,-14.1636020417,-3.1399949765
149.0,88.0,-14.0180633572,-3.2363249304
149.0,89.0,-13.8708656493,-3.3301002125
149.0,90.0,-13.7220537561,-3.4212922579
149.0,91.0,-13.571673007,-3.5098732887
149.0,92.0,-13.4197692095,-3.5958163223
149.0,93.0,-13.2663886349,-3.6790951795
149.0,94.0,-13.1115780044,-3.7596844928
149.0,95.0,-12.9553844749,-3.8375597139
149.0,96.0,-12.7978556244,-3.9126971213
149.0,97.0,-12.6390394378,-3.9850738273
149.0,98.0,-12.4789842919,-4.0546677854
149.0,99.0,-12.3177389412,-4.1214577966
149.0,100.0,-12.1553525025,-4.1854235159
149.0,101.0,-11.9918744403,-4.2465454588
149.0,102.0,-11.8273545516,-4.3048050069
149.0,103.0,-11.6618429507,-4.3601844139
149.0,104.0,-11.4953900542,-4.4126668105
149.0,105.0,-11.3280465652,-4.4622362103
149.0,106.0,-11.159863458,-4.5088775138
149.0,107.0,-10.990891963,-4.5525765137
149.0,108.0,-10.8211835504,-4.5933198988
149.0,109.0,-10.6507899152,-4.6310952582
149.0,110.0,-10.4797629608,-4.6658910854
149.0,111.0,-10.3081547837,-4.697696781
149.0,112.0,-10.1360176574,-4.7265026569
149.0,113.0,-9.9634040166,-4.7522999383
149.0,114.0,-9.7903664411,-4.7750807673
149.0,115.0,-9.6169576397,-4.7948382046
149.0,116.0,-9.4432304345,-4.8115662318
149.0,117.0,-9.2692377444,-4.8252597535
149.0,118.0,-9.0950325694,-4.8359145984
149.0,119.0,-8.920667974,-4.8435275211
149.0,120.0,-8.7461970714,-4.8480962025
150.0,-120.0,0.0,10.0
150.0,-119.0,-0.0885810308,10.1503807491
150.0,-118.0,-0.1797730762,10.2991926423
150.0,-117.0,-0.2735483583,10.4463903502
150.0,-116.0,-0.3698783122,10.5919290347
150.0,-115.0,-0.4687335949,10.7357643635
150.0,-114.0,-0.5700840941,10.8778525229
150.0,-113.0,-0.6738989373,11.0181502315
150.0,-112.0,-0.7801465017,11.1566147533
150.0,-111.0,-0.8887944232,11.2932039105
150.0,-110.0,-0.9998096066,11.4278760969
150.0,-109.0,-1.1131582356,11.5605902899
150.0,-108.0,-1.228805783,11.6913060636
150.0,-107.0,-1.3467170216,11.8199836006
150.0,-106.0,-1.4668560344,11.9465837046
150.0,-105.0,-1.5891862259,12.0710678119
150.0,-104.0,-1.7136703332,12.1933980034
150.0,-103.0,-1.8402704372,12.3135370162
150.0,-102.0,-1.9689479742,12.4314482548
150.0,-101.0,-2.0996637479,12.5470958022
150.0,-100.0,-2.2323779409,12.6604444312
150.0,-99.0,-2.3670501273,12.7714596146
150.0,-98.0,-2.5036392845,12.8801075361
150.0,-97.0,-2.6421038063,12.9863551005
150.0,-96.0,-2.7824015149,13.0901699437
150.0,-95.0,-2.9244896743,13.1915204429
150.0,-94.0,-3.0683250031,13.2903757256
150.0,-93.0,-3.2138636876,13.3867056795
150.0,-92.0,-3.3610613955,13.4804809616
150.0,-91.0,-3.5098732887,13.571673007
150.0,-90.0,-3.6602540378,13.6602540378
150.0,-89.0,-3.8121578353,13.7461970714
150.0,-88.0,-3.9655384099,13.8294759286
150.0,-87.0,-4.1203490404,13.9100652419
150.0,-86.0,-4.2765425699,13.987940463
150.0,-85.0,-4.4340714204,14.0630778704
150.0,-84.0,-4.592887607,14.1354545764
150.0,-83.0,-4.7529427529,14.2050485345
150.0,-82.0,-4.9141881036,14.2718385457
150.0,-81.0,-5.0765745423,14.335804265
150.0,-80.0,-5.2400526045,14.3969262079
150.0,-79.0,-5.4045724932,14.455185756
150.0,-78.0,-5.5700840941,14.510565163
150.0,-77.0,-5.7365369906,14.5630475596
150.0,-76.0,-5.9038804796,14.6126169594
150.0,-75.0,-6.0720635868,14.6592582629
150.0,-74.0,-6.2410350818,14.7029572628
150.0,-73.0,-6.4107434944,14.7437006479
150.0,-72.0,-6.5811371296,14.7814760073
150.0,-71.0,-6.752164084,14.8162718345
150.0,-70.0,-6.9237722611,14.8480775301
150.0,-69.0,-7.0959093874,14.876883406
150.0,-68.0,-7.2685230282,14.9026806874
150.0,-67.0,-7.4415606037,14.9254615164
150.0,-66.0,-7.6149694051,14.9452189537
150.0,-65.0,-7.7886966103,14.9619469809
150.0,-64.0,-7.9626893004,14.9756405026
150.0,-63.0,-8.1368944754,14.9862953475
150.0,-62.0,-8.3112590708,14.9939082702
150.0,-61.0,-8.4857299734,14.9984769516
150.0,-60.0,-8.6602540378,15.0
150.0,-59.0,-8.8347781022,14.9984769516
150.0,-58.0,-9.0092490048,14.9939082702
150.0,-57.0,-9.1836136002,14.9862953475
150.0,-56.0,-9.3578187752,14.9756405026
150.0,-55.0,-9.5318114653,14.9619469809
150.0,-54.0,-9.7055386705,14.9452189537
150.0,-53.0,-9.8789474719,14.9254615164
150.0,-52.0,-10.0519850474,14.9026806874
150.0,-51.0,-10.2245986882,14.876883406
150.0,-50.0,-10.3967358145,14.8480775301
150.0,-49.0,-10.5683439916,14.8162718345
150.0,-48.0,-10.739370946,14.7814760073
150.0,-47.0,-10.9097645812,14.7437006479
150.0,-46.0,-11.0794729938,14.7029572628
150.0,-45.0,-11.2484444888,14.6592582629
150.0,-44.0,-11.416627596,14.6126169594
150.0,-43.0,-11.583971085,14.5630475596
150.0,-42.0,-11.7504239815,14.510565163
150.0,-41.0,-11.9159355824,14.455185756
150.0,-40.0,-12.0804554711,14.3969262079
150.0,-39.0,-12.2439335333,14.335804265
150.0,-38.0,-12.406319972,14.2718385457
150.0,-37.0,-12.5675653227,14.2050485345
150.0,-36.0,-12.7276204686,14.1354545764
150.0,-35.0,-12.8864366552,14.0630778704
150.0,-34.0,-13.0439655057,13.987940463
150.0,-33.0,-13.2001590352,13.9100652419
150.0,-32.0,-13.3549696657,13.8294759286
150.0,-31.0,-13.5083502403,13.7461970714
150.0,-30.0,-13.6602540378,13.6602540378
150.0,-29.0,-13.8106347869,13.571673007
150.0,-28.0,-13.9594466801,13.4804809616
150.0,-27.0,-14.106644388,13.3867056795
150.0,-26.0,-14.2521830725,13.2903757256
150.0,-25.0,-14.3960184013,13.1915204429
150.0,-24.0,-14.5381065607,13.0901699437
150.0,-23.0,-14.6784042693,12.9863551005
150.0,-22.0,-14.8168687911,12.8801075361
150.0,-21.0,-14.9534579483,12.7714596146
150.0,-20.0,-15.0881301347,12.6604444312
150.0,-19.0,-15.2208443277,12.5470958022
150.0,-18.0,-15.3515601014,12.4314482548
150.0,-17.0,-15.4802376384,12.3135370162
150.0,-16.0,-15.6068377424,12.1933980034
150.0,-15.0,-15.7313218497,12.0710678119
150.0,-14.0,-15.8536520412,11.9465837046
150.0,-13.0,-15.973791054,11.8199836006
150.0,-12.0,-16.0917022926,11.6913060636
150.0,-11.0,-16.20734984,11.5605902899
150.0,-10.0,-16.320698469,11.4278760969
150.0,-9.0,-16.4317136524,11.2932039105
150.0,-8.0,-16.5403615739,11.1566147533
150.0,-7.0,-16.6466091383,11.0181502315
150.0,-6.0,-16.7504239815,10.8778525229
150.0,-5.0,-16.8517744807,10.7357643635
150.0,-4.0,-16.9506297634,10.5919290347
150.0,-3.0,-17.0469597173,10.4463903502
150.0,-2.0,-17.1407349994,10.2991926423
150.0,-1.0,-17.2319270448,10.1503807491
150.0,0.0,-17.3205080756,10.0
150.0,1.0,-17.4064511092,9.8480962025
150.0,2.0,-17.4897299664,9.6947156279
150.0,3.0,-17.5703192797,9.5399049974
150.0,4.0,-17.6481945008,9.3837114679
150.0,5.0,-17.7233319082,9.2261826174
150.0,6.0,-17.7957086142,9.0673664308
150.0,7.0,-17.8653025723,8.9073112849
150.0,8.0,-17.9320925835,8.7460659342
150.0,9.0,-17.9960583028,8.5836794955
150.0,10.0,-18.0571802457,8.4202014333
150.0,11.0,-18.1154397938,8.2556815446
150.0,12.0,-18.1708192008,8.0901699437
150.0,13.0,-18.2233015974,7.9237170472
150.0,14.0,-18.2728709972,7.7563735582
150.0,15.0,-18.3195123007,7.588190451
150.0,16.0,-18.3632113006,7.419218956
150.0,17.0,-18.4039546857,7.2495105434
150.0,18.0,-18.4417300451,7.0791169082
150.0,19.0,-18.4765258723,6.9080899538
150.0,20.0,-18.5083315679,6.7364817767
150.0,21.0,-18.5371374438,6.5643446504
150.0,22.0,-18.5629347252,6.3917310096
150.0,23.0,-18.5857155542,6.2186934341
150.0,24.0,-18.6054729915,6.0452846327
150.0,25.0,-18.6222010187,5.8715574275
150.0,26.0,-18.6358945404,5.6975647374
150.0,27.0,-18.6465493853,5.5233595624
150.0,28.0,-18.654162308,5.348994967
150.0,29.0,-18.6587309894,5.1745240644
150.0,30.0,-18.6602540378,5.0
150.0,31.0,-18.6587309894,4.8254759356
150.0,32.0,-18.654162308,4.651005033
150.0,33.0,-18.6465493853,4.4766404376
150.0,34.0,-18.6358945404,4.3024352626
150.0,35.0,-18.6222010187,4.1284425725
150.0,36.0,-18.6054729915,3.9547153673
150.0,37.0,-18.5857155542,3.7813065659
150.0,38.0,-18.5629347252,3.6082689904
150.0,39.0,-18.5371374438,3.4356553496
150.0,40.0,-18.5083315679,3.2635182233
150.0,41.0,-18.4765258723,3.0919100462
150.0,42.0,-18.4417300451,2.9208830918
150.0,43.0,-18.4039546857,2.7504894566
150.0,44.0,-18.3632113006,2.580781044
150.0,45.0,-18.3195123007,2.411809549
150.0,46.0,-18.2728709972,2.2436264418
150.0,47.0,-18.2233015974,2.0762829528
150.0,48.0,-18.1708192008,1.9098300563
150.0,49.0,-18.1154397938,1.7443184554
150.0,50.0,-18.0571802457,1.5797985667
150.0,51.0,-17.9960583028,1.4163205045
150.0,52.0,-17.9320925835,1.2539340658
150.0,53.0,-17.8653025723,1.0926887151
150.0,54.0,-17.7957086142,0.9326335692
150.0,55.0,-17.7233319082,0.7738173826
150.0,56.0,-17.6481945008,0.6162885321
150.0,57.0,-17.5703192797,0.4600950026
150.0,58.0,-17.4897299664,0.3052843721
150.0,59.0,-17.4064511092,0.1519037975
150.0,60.0,-17.3205080756,-0.0
150.0,61.0,-17.2319270448,-0.1503807491
150.0,62.0,-17.1407349994,-0.2991926423
150.0,63.0,-17.0469597173,-0.4463903502
150.0,64.0,-16.9506297634,-0.5919290347
150.0,65.0,-16.8517744807,-0.7357643635
150.0,66.0,-16.7504239815,-0.8778525229
150.0,67.0,-16.6466091383,-1.0181502315
150.0,68.0,-16.5403615739,-1.1566147533
150.0,69.0,-16.4317136524,-1.2932039105
150.0,70.0,-16.320698469,-1.4278760969
150.0,71.0,-16.20734984,-1.5605902899
150.0,72.0,-16.0917022926,-1.6913060636
150.0,73.0,-15.973791054,-1.8199836006
150.0,74.0,-15.8536520412,-1.9465837046
150.0,75.0,-15.7313218497,-2.0710678119
